x,a,b,c,d,e
1.509398460388183594e+00,5.035335388183593750e+02,6.270859146118164062e+01,2.206573486328125000e+01,1.109187126159667969e+01,7.247794151306152344e+00
1.517669200897216797e+00,5.198602294921875000e+02,6.456874847412109375e+01,2.257431983947753906e+01,1.122508430480957031e+01,7.312171936035156250e+00
1.525939822196960449e+00,5.364495849609375000e+02,6.645883941650390625e+01,2.309108161926269531e+01,1.136027908325195312e+01,7.376538276672363281e+00
1.534210562705993652e+00,5.533021240234375000e+02,6.837891387939453125e+01,2.361603355407714844e+01,1.149746704101562500e+01,7.440896034240722656e+00
1.542481184005737305e+00,5.704173583984375000e+02,7.032891845703125000e+01,2.414916229248046875e+01,1.163664817810058594e+01,7.505244255065917969e+00
1.550751805305480957e+00,5.877955322265625000e+02,7.230888366699218750e+01,2.469047546386718750e+01,1.177782821655273438e+01,7.569584846496582031e+00
1.559022545814514160e+00,6.054368896484375000e+02,7.431883239746093750e+01,2.523998069763183594e+01,1.192101287841796875e+01,7.633920192718505859e+00
1.567293167114257812e+00,6.233409423828125000e+02,7.635871124267578125e+01,2.579766464233398438e+01,1.206620407104492188e+01,7.698251724243164062e+00
1.575563907623291016e+00,6.415082397460937500e+02,7.842858123779296875e+01,2.636353874206542969e+01,1.221340656280517578e+01,7.762582302093505859e+00
1.583834528923034668e+00,6.599381713867187500e+02,8.052837371826171875e+01,2.693759346008300781e+01,1.236262130737304688e+01,7.826914787292480469e+00
1.592105269432067871e+00,6.786313476562500000e+02,8.265815734863281250e+01,2.751984024047851562e+01,1.251385498046875000e+01,7.891252517700195312e+00
1.600375890731811523e+00,6.975872192382812500e+02,8.481787109375000000e+01,2.811026763916015625e+01,1.266710853576660156e+01,7.955598354339599609e+00
1.608646631240844727e+00,7.168062744140625000e+02,8.700756835937500000e+01,2.870888710021972656e+01,1.282238769531250000e+01,8.019958496093750000e+00
1.616917252540588379e+00,7.362879638671875000e+02,8.922719573974609375e+01,2.931568336486816406e+01,1.297969055175781250e+01,8.084332466125488281e+00
1.625187993049621582e+00,7.560329589843750000e+02,9.147681427001953125e+01,2.993067741394042969e+01,1.313902473449707031e+01,8.148731231689453125e+00
1.633458614349365234e+00,7.760405883789062500e+02,9.375636291503906250e+01,3.055384826660156250e+01,1.330039024353027344e+01,8.213153839111328125e+00
1.641729354858398438e+00,7.963114013671875000e+02,9.606589508056640625e+01,3.118521881103515625e+01,1.346379089355468750e+01,8.277609825134277344e+00
1.649999976158142090e+00,8.168449096679687500e+02,9.840534973144531250e+01,3.182476043701171875e+01,1.362922668457031250e+01,8.342102050781250000e+00
