x,a,b,c,d,e
8.981336951255798340e-01,2.451661348342895508e+00,3.055680513381958008e+00,3.592199802398681641e+00,4.027180671691894531e+00,3.960715770721435547e+00
9.031372070312500000e-01,2.343641281127929688e+00,3.031934499740600586e+00,3.591079473495483398e+00,4.040937900543212891e+00,3.984170436859130859e+00
9.081407785415649414e-01,2.339291334152221680e+00,3.033639669418334961e+00,3.596767902374267578e+00,4.055811882019042969e+00,4.007568836212158203e+00
9.131442904472351074e-01,2.441673040390014648e+00,3.060899972915649414e+00,3.609449386596679688e+00,4.071858406066894531e+00,4.030921936035156250e+00
9.181478023529052734e-01,2.653295516967773438e+00,3.113792181015014648e+00,3.629276514053344727e+00,4.089134216308593750e+00,4.054242134094238281e+00
9.231513142585754395e-01,2.976134538650512695e+00,3.192376613616943359e+00,3.656376123428344727e+00,4.107690334320068359e+00,4.077540397644042969e+00
9.281548857688903809e-01,3.411708593368530273e+00,3.296704053878784180e+00,3.690852165222167969e+00,4.127576351165771484e+00,4.100829601287841797e+00
9.331583976745605469e-01,3.961139202117919922e+00,3.426815032958984375e+00,3.732789993286132812e+00,4.148838996887207031e+00,4.124120712280273438e+00
9.381619095802307129e-01,4.625267028808593750e+00,3.582748651504516602e+00,3.782260417938232422e+00,4.171522617340087891e+00,4.147426128387451172e+00
9.431654810905456543e-01,5.404711723327636719e+00,3.764542579650878906e+00,3.839323759078979492e+00,4.195669174194335938e+00,4.170756340026855469e+00
9.481689929962158203e-01,6.299897193908691406e+00,3.972224235534667969e+00,3.904026985168457031e+00,4.221316337585449219e+00,4.194123744964599609e+00
9.531725049018859863e-01,7.311149597167968750e+00,4.205825805664062500e+00,3.976410865783691406e+00,4.248502254486083984e+00,4.217539310455322266e+00
9.581760764122009277e-01,8.438711166381835938e+00,4.465378761291503906e+00,4.056509494781494141e+00,4.277261734008789062e+00,4.241014480590820312e+00
9.631795883178710938e-01,9.682720184326171875e+00,4.750904083251953125e+00,4.144349575042724609e+00,4.307626247406005859e+00,4.264560222625732422e+00
9.681831002235412598e-01,1.104330348968505859e+01,5.062428951263427734e+00,4.239954471588134766e+00,4.339627265930175781e+00,4.288187503814697266e+00
9.731866121292114258e-01,1.252054595947265625e+01,5.399977207183837891e+00,4.343343734741210938e+00,4.373292446136474609e+00,4.311907291412353516e+00
9.781901836395263672e-01,1.411452674865722656e+01,5.763575553894042969e+00,4.454535484313964844e+00,4.408650398254394531e+00,4.335730075836181641e+00
9.831936955451965332e-01,1.582524967193603516e+01,6.153236389160156250e+00,4.573539733886718750e+00,4.445724487304687500e+00,4.359666824340820312e+00
9.881972074508666992e-01,1.765276145935058594e+01,6.568983078002929688e+00,4.700369834899902344e+00,4.484538555145263672e+00,4.383726596832275391e+00
9.932007789611816406e-01,1.959710884094238281e+01,7.010839939117431641e+00,4.835036754608154297e+00,4.525115966796875000e+00,4.407921314239501953e+00
9.982042908668518066e-01,2.165826034545898438e+01,7.478813171386718750e+00,4.977545738220214844e+00,4.567475318908691406e+00,4.432259559631347656e+00
