x,a,b,c,d,e
1.525939822196960449e+00,3.378750562667846680e+00,2.967086315155029297e+00,2.001291751861572266e+00,1.928838968276977539e+00,2.389922618865966797e+00
1.534210562705993652e+00,3.390077352523803711e+00,2.982590436935424805e+00,2.011266946792602539e+00,1.931758165359497070e+00,2.390693902969360352e+00
1.542481184005737305e+00,3.401369571685791016e+00,2.998004198074340820e+00,2.021285772323608398e+00,1.934693217277526855e+00,2.391469240188598633e+00
1.550751805305480957e+00,3.412627220153808594e+00,3.013328075408935547e+00,2.031347274780273438e+00,1.937643527984619141e+00,2.392248868942260742e+00
1.559022545814514160e+00,3.423850774765014648e+00,3.028562068939208984e+00,2.041451692581176758e+00,1.940609693527221680e+00,2.393032550811767578e+00
1.567293167114257812e+00,3.435040712356567383e+00,3.043706893920898438e+00,2.051599025726318359e+00,1.943591475486755371e+00,2.393820524215698242e+00
1.575563907623291016e+00,3.446197032928466797e+00,3.058762788772583008e+00,2.061788320541381836e+00,1.946588754653930664e+00,2.394612550735473633e+00
1.583834528923034668e+00,3.457319974899291992e+00,3.073730230331420898e+00,2.072020053863525391e+00,1.949601531028747559e+00,2.395408868789672852e+00
1.592105269432067871e+00,3.468410015106201172e+00,3.088609695434570312e+00,2.082293987274169922e+00,1.952630043029785156e+00,2.396209239959716797e+00
1.600375890731811523e+00,3.479467153549194336e+00,3.103401422500610352e+00,2.092609167098999023e+00,1.955674052238464355e+00,2.397013902664184570e+00
1.608646631240844727e+00,3.490492343902587891e+00,3.118106603622436523e+00,2.102966308593750000e+00,1.958733916282653809e+00,2.397822380065917969e+00
1.616917252540588379e+00,3.501484870910644531e+00,3.132725238800048828e+00,2.113364458084106445e+00,1.961808919906616211e+00,2.398635625839233398e+00
1.625187993049621582e+00,3.512445926666259766e+00,3.147258520126342773e+00,2.123803853988647461e+00,1.964899778366088867e+00,2.399452447891235352e+00
1.633458614349365234e+00,3.523375034332275391e+00,3.161706447601318359e+00,2.134283781051635742e+00,1.968006014823913574e+00,2.400273799896240234e+00
1.641729354858398438e+00,3.534273386001586914e+00,3.176070690155029297e+00,2.144804954528808594e+00,1.971127986907958984e+00,2.401098966598510742e+00
1.649999976158142090e+00,3.545140266418457031e+00,3.190351009368896484e+00,2.155365943908691406e+00,1.974265336990356445e+00,2.401928663253784180e+00
